symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
LITUSDT,0.00800000,1.290,0.62033901,0.62000000,0.62800000,189.10000000,0.62700000,22873.70000000,0.62800000,415.60000000,0.62000000,0.62900000,0.61100000,566650.10000000,351515.16170000,1697695103209,1697781503209,57200652,57203901,3250
BTCVAI,0.00000000,0.000,0.00000000,56876.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
BUSDVAI,0.00600000,0.595,1.01063400,1.01500000,1.01500000,458.50000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00900000,1.01500000,1.00400000,1393.70000000,1408.52060000,1695870044821,1695956444821,648711,648727,17
SFPBTC,-0.00000108,-4.824,0.00002293,0.00002244,0.00002131,83.00000000,0.00002127,443.00000000,0.00002129,822.00000000,0.00002239,0.00002325,0.00002121,1334333.00000000,30.60215637,1697695084973,1697781484973,5117424,5123002,5579
SFPBUSD,0.01350000,2.305,0.58764789,0.59000000,0.59920000,153.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.58570000,0.60200000,0.57310000,19253.00000000,11313.98490000,1697094020406,1697180420406,9202809,9202984,176
SFPUSDT,-0.01160000,-1.832,0.64292419,0.63380000,0.62160000,566.00000000,0.62160000,736.00000000,0.62180000,376.00000000,0.63320000,0.65880000,0.61880000,4865254.00000000,3127989.47850000,1697695100159,1697781500159,45557679,45589311,31633
DOGEGBP,0.00068000,1.416,0.04821377,0.04797000,0.04870000,2496.00000000,0.04880000,2280.00000000,0.04886000,2361.00000000,0.04802000,0.04875000,0.04778000,338200.00000000,16305.89851000,1697695104359,1697781504359,7548209,7548299,91
DOTTRY,2.90000000,2.849,102.66478808,101.90000000,104.70000000,37.71000000,104.70000000,0.76000000,104.80000000,397.70000000,101.80000000,104.90000000,101.70000000,23609.22000000,2423835.56800000,1697695099834,1697781499834,3885563,3886594,1032
FXSBTC,-0.00000664,-3.507,0.00018485,0.00019050,0.00018270,1.20000000,0.00018268,18.70000000,0.00018311,72.20000000,0.00018934,0.00018944,0.00018186,1989.20000000,0.36770733,1697695088290,1697781488290,3587324,3587526,203
FXSBUSD,-0.02800000,-0.522,5.29955983,5.40000000,5.34000000,1.50000000,5.33900000,27.50000000,5.35200000,3.30000000,5.36800000,5.37300000,5.21100000,5328.20000000,28237.11470000,1697695086318,1697781486318,9167491,9167946,456
DODOBTC,-0.00000001,-0.306,0.00000328,0.00000327,0.00000326,1849.60000000,0.00000326,1491.70000000,0.00000327,809.80000000,0.00000327,0.00000334,0.00000325,84790.90000000,0.27796857,1697695062211,1697781462211,3829948,3830102,155
DODOBUSD,0.00250000,2.694,0.09414129,0.09280000,0.09530000,272.00000000,0.09520000,3604.90000000,0.09530000,109.30000000,0.09280000,0.09590000,0.09230000,1959104.10000000,184432.58311000,1697695077734,1697781477734,12670532,12672651,2120
DODOUSDT,0.00270000,2.913,0.09424574,0.09270000,0.09540000,713.50000000,0.09530000,15162.20000000,0.09540000,9261.50000000,0.09270000,0.09580000,0.09230000,7714221.40000000,727032.53000000,1697695083357,1697781483357,36299382,36307402,8021
FRONTBTC,0.00000055,6.166,0.00000907,0.00000892,0.00000947,321.00000000,0.00000948,860.00000000,0.00000950,718.00000000,0.00000892,0.00000953,0.00000886,158894.00000000,1.44180526,1697695100120,1697781500120,3797317,3797938,622
EASYBTC,0.00000000,0.000,0.00000000,0.00029250,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
CAKEBTC,-0.00000100,-2.667,0.00003695,0.00003746,0.00003650,6.56000000,0.00003649,374.66000000,0.00003654,95.76000000,0.00003750,0.00003750,0.00003630,93042.68000000,3.43796340,1697695084976,1697781484976,12790686,12791297,612
CAKEUSDT,0.00700000,0.660,1.05923916,1.06100000,1.06700000,523.64000000,1.06600000,3287.09000000,1.06700000,286.72000000,1.06000000,1.06800000,1.05100000,1691817.92000000,1792039.79780000,1697695082202,1697781482202,76387779,76398946,11168
BAKEBUSD,0.00160000,1.333,0.12063049,0.12000000,0.12160000,1889.60000000,0.12170000,2732.20000000,0.12190000,9705.60000000,0.12000000,0.12270000,0.11840000,2529181.40000000,305096.39472000,1697695099806,1697781499806,24687694,24690388,2695
UFTETH,0.00000140,0.903,0.00015654,0.00015260,0.00015650,451.00000000,0.00015620,6926.00000000,0.00015890,803.00000000,0.00015510,0.00016110,0.00015100,149252.00000000,23.36435110,1697694980596,1697781380596,2358170,2358539,370
UFTBUSD,-0.02150000,-9.446,0.21893789,0.22950000,0.20610000,98.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22760000,0.23100000,0.19690000,632494.00000000,138476.90430000,1692241227439,1692327627439,13974570,13976132,1563
1INCHBUSD,-0.00180000,-0.709,0.25261538,0.25320000,0.25190000,975.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25370000,0.25580000,0.24950000,134160.70000000,33891.05615000,1696482007644,1696568407644,7984738,7985115,378
BANDBUSD,-0.03100000,-2.135,1.43686634,1.45200000,1.42100000,83.00000000,1.42000000,350.50000000,1.42300000,428.60000000,1.45200000,1.48000000,1.36800000,461603.60000000,663262.67340000,1697695105697,1697781505697,7133697,7139061,5365
GRTBUSD,0.00070000,0.889,0.07814781,0.07890000,0.07940000,252.00000000,0.07940000,500.00000000,0.07950000,8409.00000000,0.07870000,0.07940000,0.07630000,279566.00000000,21847.47130000,1697695106029,1697781506029,14180706,14181226,521
IOSTBUSD,-0.00006000,-0.850,0.00701442,0.00705000,0.00700000,395.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00706000,0.00706000,0.00692000,2655371.80000000,18625.90065000,1696482032323,1696568432323,4737061,4737280,220
OMGBUSD,0.01500000,3.326,0.45434836,0.45100000,0.46600000,125.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.45100000,0.47200000,0.43900000,87974.30000000,39970.97920000,1694070008683,1694156408683,5707307,5707544,238
REEFBUSD,0.00003200,2.642,0.00122542,0.00121200,0.00124300,28938.00000000,0.00124400,37551.20000000,0.00124600,160449.20000000,0.00121100,0.00125500,0.00120100,66550533.90000000,81552.48913200,1697695080814,1697781480814,13373113,13373600,488
ACMBTC,0.00000000,0.000,0.00000000,0.00009050,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
ACMBUSD,-0.02400000,-1.144,2.08565038,2.10400000,2.07300000,37.90000000,0.00000000,0.00000000,0.00000000,0.00000000,2.09700000,2.13200000,2.05500000,37500.30000000,78212.51510000,1690254003635,1690340403635,3612817,3613373,557
ACMUSDT,0.00500000,0.287,1.75114597,1.74600000,1.74900000,324.20000000,1.74900000,1286.80000000,1.75100000,43.50000000,1.74400000,1.77300000,1.73600000,154393.10000000,270364.85500000,1697695024435,1697781424435,14448058,14451076,3019
AUCTIONBTC,-0.00000510,-2.629,0.00019244,0.00019500,0.00018890,5.29000000,0.00018820,6.17000000,0.00018890,592.20000000,0.00019400,0.00019930,0.00018740,11833.92000000,2.27736844,1697695105435,1697781505435,4182134,4182841,708
AUCTIONBUSD,0.03000000,0.544,5.52611063,5.52000000,5.54000000,352.01000000,5.50000000,5.83000000,5.52000000,2020.88000000,5.51000000,5.67000000,5.41000000,15473.12000000,85506.17290000,1697695090174,1697781490174,9915582,9916193,612
PHABTC,-0.00000003,-0.949,0.00000322,0.00000317,0.00000313,5663.00000000,0.00000313,11635.00000000,0.00000315,4518.00000000,0.00000316,0.00000333,0.00000312,395614.00000000,1.27351581,1697695060885,1697781460885,4681483,4681979,497
PHABUSD,0.00210000,2.346,0.09216732,0.08890000,0.09160000,152.00000000,0.09160000,827.00000000,0.09220000,990.00000000,0.08950000,0.09500000,0.08950000,143290.00000000,13206.65460000,1697695011851,1697781411851,11759804,11760071,268
DOTGBP,0.01900000,0.634,2.99270092,3.01800000,3.01500000,1.66000000,0.00000000,0.00000000,0.00000000,0.00000000,2.99600000,3.01500000,2.96000000,1012.68000000,3030.64837000,1697090426502,1697176826502,1558281,1558302,22
ADATRY,0.16000000,2.336,6.89627902,6.85000000,7.01000000,116.00000000,7.00000000,5463.40000000,7.01000000,6392.60000000,6.85000000,7.04000000,6.80000000,744372.40000000,5133399.76300000,1697695103216,1697781503216,9565237,9566901,1665
ADABRL,0.03000000,2.433,1.25075960,1.23400000,1.26300000,896.00000000,1.26200000,1490.30000000,1.26300000,72.50000000,1.23300000,1.26700000,1.22600000,1252728.70000000,1566862.44260000,1697695078306,1697781478306,5812556,5813408,853
ADAGBP,0.00350000,1.745,0.20348526,0.19780000,0.20410000,543.50000000,0.20430000,464.50000000,0.20490000,438.50000000,0.20060000,0.20410000,0.20060000,659.30000000,134.15783000,1697695102794,1697781502794,4252149,4252150,2
TVKBTC,-0.00000001,-1.515,0.00000065,0.00000066,0.00000065,377770.00000000,0.00000065,135300.00000000,0.00000066,283764.00000000,0.00000066,0.00000067,0.00000064,1360438.00000000,0.89053926,1697695098919,1697781498919,9204626,9204849,224
TVKBUSD,0.00025000,1.239,0.02015122,0.02019000,0.02043000,2047.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02018000,0.02043000,0.01969000,852635.00000000,17181.63482000,1694070035045,1694156435045,19713747,19713946,200
BADGERBTC,-0.00000080,-1.099,0.00007245,0.00007330,0.00007200,277.76000000,0.00007200,0.01000000,0.00007210,383.69000000,0.00007280,0.00007340,0.00007190,2929.72000000,0.21225585,1697695097290,1697781497290,2651273,2651370,98
BADGERBUSD,0.01000000,0.483,2.07246168,2.06800000,2.07900000,48.10000000,0.00000000,0.00000000,0.00000000,0.00000000,2.06900000,2.09700000,2.05400000,2685.07000000,5564.70469000,1697691616353,1697778016353,3928645,3928706,62
BADGERUSDT,0.02600000,1.253,2.08865872,2.07500000,2.10100000,199.01000000,2.10100000,142.85000000,2.10400000,575.58000000,2.07500000,2.13800000,2.05700000,196473.02000000,410365.08596000,1697695097323,1697781497323,14498641,14502670,4030
FISBTC,-0.00000006,-0.673,0.00000887,0.00000891,0.00000885,916.00000000,0.00000884,774.00000000,0.00000888,13.00000000,0.00000891,0.00000901,0.00000877,48616.00000000,0.43136200,1697695100261,1697781500261,3419182,3419422,241
FISBUSD,-0.00400000,-1.614,0.24280784,0.24580000,0.24380000,45.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24780000,0.24780000,0.22800000,42008.00000000,10199.87180000,1697090434296,1697176834296,7536657,7536780,124
FISUSDT,0.00660000,2.618,0.25346733,0.25150000,0.25870000,572.00000000,0.25880000,772.00000000,0.25900000,183.00000000,0.25210000,0.25920000,0.25050000,571783.00000000,144928.31290000,1697695100182,1697781500182,18788933,18791205,2273
DOTBRL,0.46000000,2.499,18.50874042,18.39000000,18.87000000,7.89000000,18.84000000,18.55000000,18.87000000,69.60000000,18.41000000,18.96000000,18.28000000,5527.40000000,102305.21180000,1697695096919,1697781496919,1981564,1981875,312
ADAAUD,0.00000000,0.000,0.00000000,0.50540000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
HOTTRY,-0.00185000,-4.927,0.03581808,0.03753000,0.03570000,396596.00000000,0.03570000,415842.00000000,0.03571000,86788.00000000,0.03755000,0.03755000,0.03491000,555346631.00000000,19891450.55191000,1697695105977,1697781505977,21965783,21971020,5238
EGLDEUR,-0.12000000,-0.531,22.69364962,22.62000000,22.48000000,10.51000000,22.50000000,1.62000000,22.53000000,8.92000000,22.60000000,23.65000000,22.04000000,2278.13000000,51699.08400000,1697695072451,1697781472451,3152162,3152636,475
OMBTC,-0.00000001,-1.562,0.00000063,0.00000065,0.00000063,124580.00000000,0.00000062,237722.00000000,0.00000063,37148.00000000,0.00000064,0.00000064,0.00000062,853298.00000000,0.53874010,1697695103066,1697781503066,3079075,3079352,278
OMBUSD,-0.00001000,-0.053,0.01880689,0.01891000,0.01891000,10000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01892000,0.01924000,0.01863000,315447.00000000,5932.57854000,1696489211573,1696575611573,5232078,5232134,57
OMUSDT,0.00019000,1.046,0.01806142,0.01818000,0.01836000,3927.00000000,0.01834000,7670.00000000,0.01837000,10922.00000000,0.01817000,0.01840000,0.01790000,10221184.00000000,184609.05745000,1697695080369,1697781480369,15269898,15272191,2294
PONDBTC,-0.00000001,-3.448,0.00000029,0.00000029,0.00000028,887713.00000000,0.00000028,1355023.00000000,0.00000029,3614267.00000000,0.00000029,0.00000030,0.00000027,14380832.00000000,4.09917019,1697695062180,1697781462180,3857195,3857566,372
PONDBUSD,-0.00021000,-2.494,0.00824635,0.00839000,0.00821000,3649.64000000,0.00819000,3649.64000000,0.00821000,7308.65000000,0.00842000,0.00842000,0.00811000,3459004.65000000,28524.16588940,1697695061327,1697781461327,12963276,12963663,388
PONDUSDT,-0.00022000,-2.616,0.00823812,0.00840000,0.00819000,6248.95000000,0.00819000,3071.01000000,0.00820000,35457.20000000,0.00841000,0.00843000,0.00810000,94617800.98000000,779473.23696420,1697695105160,1697781505160,27232119,27239007,6889
DEGOBTC,0.00000024,0.540,0.00004448,0.00004444,0.00004470,26.25000000,0.00004465,76.65000000,0.00004494,57.38000000,0.00004446,0.00004512,0.00004383,12673.10000000,0.56369797,1697695099760,1697781499760,4925928,4926180,253
DEGOBUSD,-0.02600000,-1.894,1.36795813,1.37100000,1.34700000,186.41000000,0.00000000,0.00000000,0.00000000,0.00000000,1.37300000,1.41000000,1.33700000,10260.14000000,14035.44196000,1695877224813,1695963624813,8359338,8359492,155
DEGOUSDT,0.04600000,3.651,1.27551276,1.26000000,1.30600000,346.64000000,1.30600000,6499.08000000,1.30800000,150.63000000,1.26000000,1.31200000,1.25600000,201856.43000000,257470.45301000,1697695095154,1697781495154,24761252,24764015,2764
AVAXEUR,0.27000000,3.199,8.51909478,8.44000000,8.71000000,22.44000000,8.70000000,79.45000000,8.72000000,125.94000000,8.44000000,8.75000000,8.42000000,5917.76000000,50413.95830000,1697695087756,1697781487756,3927749,3928152,404
BTTTRY,0.00000000,0.000,0.00000000,0.03783000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
CHZBRL,0.00920000,3.249,0.28960387,0.28130000,0.29240000,1638.00000000,0.29440000,14941.00000000,0.29530000,6815.00000000,0.28320000,0.29870000,0.27930000,113066.00000000,32744.35160000,1697695082509,1697781482509,2576020,2576081,62
UNIEUR,0.00000000,0.000,0.00000000,4.85600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
ALICEBTC,-0.00000029,-1.219,0.00002336,0.00002367,0.00002350,4.47000000,0.00002335,1199.57000000,0.00002348,245.06000000,0.00002379,0.00002396,0.00002270,17414.00000000,0.40682398,1697695086428,1697781486428,11180185,11180412,228
ALICEBUSD,0.00600000,0.833,0.72138461,0.71800000,0.72600000,76.65000000,0.00000000,0.00000000,0.00000000,0.00000000,0.72000000,0.72800000,0.71100000,17207.74000000,12413.39888000,1695877208283,1695963608283,16772258,16772427,170
ALICEUSDT,0.00900000,1.333,0.66746115,0.67500000,0.68400000,1373.36000000,0.68400000,1095.71000000,0.68500000,10138.18000000,0.67500000,0.68600000,0.65000000,1548438.18000000,1033522.33260000,1697695087851,1697781487851,84559177,84567839,8663
CHZBUSD,0.00233000,4.173,0.05634447,0.05588000,0.05817000,4843.00000000,0.05808000,517.00000000,0.05810000,4843.00000000,0.05584000,0.05889000,0.05510000,8450242.00000000,476124.37068000,1697695104166,1697781504166,20447329,20450084,2756
CHZEUR,0.00200000,3.766,0.05374079,0.05261000,0.05510000,907.00000000,0.05496000,6601.00000000,0.05506000,590.00000000,0.05310000,0.05545000,0.05210000,299965.00000000,16120.35674000,1697695091295,1697781491295,3823684,3823775,92
CHZGBP,-0.00220000,-3.704,0.05850774,0.06090000,0.05720000,3128.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05940000,0.05950000,0.05720000,9533.00000000,557.75430000,1692154810904,1692241210904,1257393,1257399,7
BIFIBNB,0.00000000,0.000,0.00000000,2.77700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
BIFIBUSD,0.00000000,0.000,0.00000000,359.60000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
LINABTC,-0.00000002,-6.452,0.00000029,0.00000031,0.00000029,1762914.00000000,0.00000028,13515327.00000000,0.00000029,7405530.00000000,0.00000031,0.00000031,0.00000028,7679665.00000000,2.23948860,1697695105165,1697781505165,2763117,2763533,417
LINABUSD,-0.00029700,-3.462,0.00836051,0.00859000,0.00828300,25572.44000000,0.00828900,87435.45000000,0.00830400,345127.99000000,0.00858000,0.00861400,0.00825500,13454728.13000000,112488.41101347,1697695101717,1697781501717,11502566,11503508,943
LINAUSDT,-0.00028700,-3.343,0.00837529,0.00858300,0.00829700,359562.64000000,0.00829700,10174.85000000,0.00829800,9756.78000000,0.00858400,0.00860700,0.00822800,419663546.28000000,3514802.03702100,1697695104076,1697781504076,53695323,53715212,19890
ADARUB,0.18000000,0.749,23.93603603,23.89000000,24.21000000,39.30000000,24.29000000,3523.10000000,24.42000000,3523.10000000,24.03000000,24.38000000,23.76000000,9021.00000000,215926.98100000,1697695085624,1697781485624,1014415,1014455,41
ENJBRL,-0.03600000,-2.639,1.31883424,1.39000000,1.32800000,75.10000000,0.00000000,0.00000000,0.00000000,0.00000000,1.36400000,1.36400000,1.29000000,8332.30000000,10988.92250000,1692165602246,1692252002246,711186,711243,58
ENJEUR,-0.00300000,-1.518,0.19538835,0.19710000,0.19460000,869.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19760000,0.19760000,0.19320000,49488.50000000,9669.47613000,1697691645756,1697778045756,2119666,2119740,75
MATICEUR,0.01240000,2.563,0.48749394,0.48330000,0.49630000,45.10000000,0.49620000,171.00000000,0.49630000,22.10000000,0.48390000,0.49750000,0.48140000,203511.50000000,99210.62300000,1697695094079,1697781494079,7891417,7892972,1556
NEOTRY,0.30000000,0.158,185.96406940,190.70000000,190.50000000,3.12000000,189.70000000,71.74000000,190.30000000,50.48000000,190.20000000,191.40000000,183.00000000,3563.87000000,662751.76800000,1697695101003,1697781501003,3241219,3241807,589
PERPBTC,-0.00000054,-2.977,0.00001764,0.00001810,0.00001760,5.90000000,0.00001756,2196.90000000,0.00001760,745.18000000,0.00001814,0.00001815,0.00001726,133386.15000000,2.35350498,1697695100667,1697781500667,3630580,3631236,657
PERPBUSD,0.00895000,1.663,0.55091871,0.53854000,0.54698000,274.27000000,0.00000000,0.00000000,0.00000000,0.00000000,0.53803000,0.56573000,0.53779000,67032.04000000,36929.20476230,1697094013142,1697180413142,6943852,6944415,564
PERPUSDT,0.00070000,0.137,0.50683367,0.51289000,0.51346000,95.10000000,0.51345000,184.78000000,0.51357000,50.00000000,0.51276000,0.51663000,0.49258000,2465096.48000000,1249393.90786860,1697695085782,1697781485782,25890684,25903953,13270
RAMPBTC,0.00000000,0.000,0.00000000,0.00000273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
RAMPBUSD,0.00000000,0.000,0.00000000,0.05210000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
RAMPUSDT,0.00000000,0.000,0.00000000,0.05240000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
SUPERBTC,-0.00000001,-0.400,0.00000249,0.00000251,0.00000249,261.00000000,0.00000248,1380.00000000,0.00000249,348.00000000,0.00000250,0.00000251,0.00000246,91684.00000000,0.22790972,1697695078565,1697781478565,4689022,4689173,152
SUPERBUSD,-0.00590000,-7.506,0.07418057,0.07830000,0.07270000,1371.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07860000,0.07890000,0.07180000,617134.00000000,45779.35210000,1697094027745,1697180427745,8795347,8795829,483
SUPERUSDT,0.00150000,2.107,0.07128404,0.07120000,0.07270000,442.00000000,0.07260000,4290.00000000,0.07270000,407.00000000,0.07120000,0.07280000,0.07030000,2516392.00000000,179378.59700000,1697694943669,1697781343669,27712601,27715519,2919
CFXBTC,0.00000000,0.000,0.00000359,0.00000358,0.00000358,2937.00000000,0.00000358,275093.00000000,0.00000360,161710.00000000,0.00000358,0.00000367,0.00000352,609006.00000000,2.18780084,1697695104882,1697781504882,4065577,4066057,481
CFXBUSD,0.00360000,3.550,0.10274562,0.10160000,0.10500000,2259.00000000,0.10470000,22241.00000000,0.10500000,48787.00000000,0.10140000,0.10540000,0.10090000,632813.00000000,65018.76250000,1697695103315,1697781503315,17038041,17038807,767
CFXUSDT,0.00360000,3.554,0.10277487,0.10140000,0.10490000,25694.00000000,0.10480000,71022.00000000,0.10490000,34371.00000000,0.10130000,0.10540000,0.10090000,44086238.00000000,4530957.52890000,1697695103661,1697781503661,48519019,48534019,15001
ENJGBP,0.00000000,0.000,0.00000000,0.36760000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
EOSTRY,0.43000000,2.876,15.09518759,14.97000000,15.38000000,9.40000000,15.37000000,1528.20000000,15.41000000,2.50000000,14.95000000,15.40000000,14.88000000,23215.00000000,350434.78000000,1697695100227,1697781500227,3151025,3151562,538
LTCGBP,0.75000000,1.485,50.83932966,49.86000000,51.25000000,0.95600000,51.20000000,14.05100000,51.35000000,3.00700000,50.50000000,51.51000000,50.50000000,3.99800000,203.25564000,1697695075007,1697781475007,885038,885042,5
LUNAEUR,0.00000000,0.000,0.00000000,0.00006000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
RVNTRY,0.01070000,2.788,0.38616145,0.38300000,0.39450000,3798.40000000,0.39450000,0.02000000,0.39470000,3918.07000000,0.38380000,0.39560000,0.38010000,3085234.76000000,1191398.71390400,1697695090088,1697781490088,6791922,6792341,420
THETAEUR,0.00300000,0.547,0.53779062,0.55100000,0.55100000,100.00000000,0.54900000,2061.30000000,0.55400000,929.20000000,0.54800000,0.55400000,0.53300000,18138.10000000,9754.50000000,1697695104080,1697781504080,1660407,1660462,56
XVGBUSD,0.00007500,2.380,0.00317011,0.00314100,0.00322600,24128.80000000,0.00322500,31007.70000000,0.00323100,4266.70000000,0.00315100,0.00322600,0.00312800,3543603.60000000,11233.61907550,1697695082837,1697781482837,10208306,10208539,234
EPSBTC,0.00000000,0.000,0.00000000,0.00000499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
EPSBUSD,0.00000000,0.000,0.00000000,0.16790000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
EPSUSDT,0.00000000,0.000,0.00000000,0.16790000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
AUTOBTC,0.00000000,0.000,0.00000000,0.00324000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
AUTOBUSD,0.00000000,0.000,0.00000000,95.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
AUTOUSDT,0.00000000,0.000,0.00000000,95.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
TKOBTC,-0.00000021,-2.873,0.00000713,0.00000731,0.00000710,45.00000000,0.00000709,1206.80000000,0.00000712,455.80000000,0.00000731,0.00000733,0.00000706,45032.00000000,0.32100039,1697695105156,1697781505156,4817036,4817219,184
TKOBIDR,37.25,1.121,3343.52,3328.98,3360.00,2446.50000000,0.00,0.00000000,0.00,0.00000000,3322.75,3390.00,3302.00,254382.90000000,850534596.16,1695884443440,1695970843440,7347249,7348166,918
TKOBUSD,0.00050000,0.241,0.20612347,0.20720000,0.20760000,1325.30000000,0.20750000,481.90000000,0.20780000,1981.10000000,0.20710000,0.20770000,0.20470000,64693.70000000,13334.89000000,1697694925159,1697781325159,8224032,8224237,206
TKOUSDT,0.00070000,0.338,0.20601322,0.20690000,0.20760000,53.50000000,0.20760000,409.70000000,0.20780000,146.70000000,0.20690000,0.20890000,0.20450000,873318.10000000,179915.07198000,1697694933273,1697781333273,27937484,27939888,2405
PUNDIXETH,-0.00000150,-0.656,0.00022533,0.00022890,0.00022710,49.90000000,0.00022620,279.10000000,0.00022780,1400.10000000,0.00022860,0.00022900,0.00022150,47195.70000000,10.63437968,1697695074215,1697781474215,1464704,1464833,130
PUNDIXUSDT,0.00410000,1.155,0.35206423,0.35520000,0.35920000,55.70000000,0.35870000,529.60000000,0.35910000,136.60000000,0.35510000,0.36270000,0.34320000,1251591.70000000,440640.67131000,1697695075327,1697781475327,13472457,13476128,3672
BTTBRL,0.00000000,0.000,0.00000000,0.01553000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
BTTEUR,0.00000000,0.000,0.00000000,0.00243600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
HOTEUR,0.00000000,0.000,0.00000000,0.00178900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043801,1689661443801,-1,-1,0
WINEUR,-0.00000280,-4.459,0.00006053,0.00006280,0.00006000,134116.00000000,0.00005920,154345.00000000,0.00005990,11489948.00000000,0.00006280,0.00006280,0.00005820,134909345.00000000,8165.50660380,1697695080142,1697781480142,2273636,2273830,195
TLMBTC,-0.00000001,-2.941,0.00000034,0.00000035,0.00000033,611.00000000,0.00000033,1612755.00000000,0.00000034,1425153.00000000,0.00000034,0.00000035,0.00000033,1481903.00000000,0.50367798,1697695100004,1697781500004,8380044,8380256,213
